Animal	Species	Farm	Yield
1940	3	68	10.296526275
1368	2	21	11.063778372
2087	3	26	8.2614474786
792	3	41	11.64503833
2355	2	30	4.04686929
2958	5	89	22.158634298
1272	4	44	11.102970093
557	2	71	8.6487253491
1951	4	89	16.624317477
1348	3	61	6.2208493093
857	3	91	13.499302076
641	2	47	10.958250576
2113	1	9	8.6161155765
2392	5	4	5.3083873537
3	1	49	7.8425851481
607	2	89	16.170797445
2690	1	22	1.6515521968
2353	3	7	12.667850921
2859	2	41	7.3641843951
31	1	84	7.4422590694
2293	2	64	8.1767643139
153	4	94	15.877154958
709	2	65	16.222426227
345	5	15	4.2745579075
585	4	5	14.04042075
2038	5	15	3.6916388351
1761	5	8	13.337892211
2683	4	19	4.6862458013
2962	5	4	7.2591019579
1643	4	3	9.0431777589
1077	5	92	11.079974407
12	5	65	12.296873065
2721	4	76	13.922377819
2327	2	78	5.4259782438
2375	5	84	14.141054471
2521	2	91	17.280062525
2463	2	6	0.1812616766
2894	2	40	8.096570408
593	3	5	7.7174962243
644	3	75	8.2730374042
1237	2	58	8.4155449645
1045	2	84	8.1320295566
737	1	20	5.6956677364
1882	3	1	-0.688906234
2573	1	72	10.529945147
1557	1	41	14.317393193
1067	3	92	13.845624613
1400	1	87	11.273778295
537	1	26	6.8339844206
1049	5	98	13.064079076
1902	5	10	12.031914747
1866	5	12	3.1037206453
1114	5	7	10.190374339
2580	5	81	10.798835299
2660	4	85	17.36617805
652	1	25	5.1624124864
1893	2	94	10.712869808
2719	1	63	7.0625693456
2602	3	8	7.4808867789
1854	5	57	12.790408555
896	5	23	0.6281671823
509	5	43	10.906716144
2443	3	84	7.7222499405
1594	4	67	8.6803627859
2799	3	89	12.809143679
841	3	94	17.31400524
2825	4	96	18.228589365
706	3	65	8.6323941251
147	1	94	10.537002138
941	3	47	7.9107506478
512	4	70	11.649350605
1248	5	56	10.621386625
23	3	22	6.5655433934
2101	5	100	19.05920514
1654	2	22	8.0084850893
2	4	8	3.2351595823
2036	3	64	13.079238565
1139	5	93	11.102615272
896	5	23	11.608453978
303	1	82	6.2537353336
152	5	51	14.704707483
683	2	96	11.532167939
1749	3	52	12.383500431
939	3	52	10.355584536
2395	5	48	9.7034373752
1085	4	27	5.4166109893
1367	4	20	6.1453504888
775	3	82	13.753708696
1752	2	30	10.163021238
1986	1	89	14.004290782
2322	3	82	15.367187584
785	2	86	14.748573661
2009	3	12	7.337517612
1867	3	38	8.0114075506
1611	2	5	5.9778285725
801	4	5	3.5268108388
1312	1	87	14.363119486
2283	1	91	9.3038192577
2595	4	7	5.3109936632
605	5	94	17.710513441
897	1	91	14.106076657
2534	4	64	15.920110781
2338	2	35	6.5159032411
1578	1	57	5.0700746185
649	4	92	17.261645134
1143	5	92	21.765476338
1225	3	51	9.7225339788
1607	5	79	10.464298613
572	2	54	4.8613541545
1452	5	21	5.110987859
1896	4	73	15.923607103
1900	2	85	9.0134099289
387	5	49	6.3307077717
480	2	60	8.7296914965
1376	5	9	4.9635754812
1438	1	15	13.503172064
192	1	100	8.4254424916
1035	1	26	7.8936090335
580	3	84	10.869513683
152	5	51	14.564186732
204	1	11	9.143425901
366	2	72	16.982496478
67	3	32	1.4867666414
1853	4	60	9.0043802772
2955	2	43	11.224963606
2361	2	31	5.2142078978
1058	1	65	10.026384613
812	2	61	14.54468117
2674	3	55	6.6306088077
2478	5	69	11.659089108
2334	5	9	1.9807633459
2835	5	90	15.13687063
2473	3	100	12.343662215
1389	4	6	-0.381046899
2565	1	18	0.6185969815
2810	5	52	10.66167557
899	4	82	19.046305824
1365	1	68	1.3137606496
1470	2	35	5.3140128861
2824	4	68	15.080581736
2477	3	54	16.209624756
2580	5	81	5.6933739468
1706	2	58	9.1717587411
370	5	46	14.36277317
582	5	24	4.6276946955
2080	5	98	18.031486366
2135	4	81	11.907502997
1687	2	25	5.2616918637
2824	4	68	17.254314525
2836	5	54	15.333124687
1880	3	43	4.4158819321
1019	1	70	8.2619684167
1546	2	60	9.0325585978
2083	3	7	11.162646028
1141	4	77	15.094771034
554	5	24	9.50970877
2671	2	59	7.1329000806
2880	2	16	7.452021145
298	3	81	16.798794973
2119	5	29	3.1786272004
2367	1	34	7.6546540645
2259	5	33	12.346261983
464	2	66	6.4886792736
2509	2	99	10.716268794
515	4	78	17.150177767
545	3	75	13.259956611
2875	4	24	6.5034594405
1869	2	54	4.7352275144
2199	2	19	4.1852666231
104	3	91	10.191596088
2398	4	49	5.3545948327
1811	4	74	13.348867723
1378	3	15	9.8058263352
1114	5	7	5.8084621639
728	3	45	7.1073172008
742	2	78	12.921112169
1817	4	14	3.0267833145
1199	3	53	12.23662926
382	2	8	2.5786045791
2911	5	37	7.4063088167
1725	2	43	6.4146709564
1296	4	65	12.382699945
1672	2	66	10.08432202
2222	5	96	10.255943276
2306	4	4	6.8644943581
1644	4	22	12.050336589
900	2	78	7.5129252561
2903	5	39	12.383035793
87	1	65	7.6160293438
754	5	29	0.6057565728
2198	1	92	11.836007756
2061	3	36	4.4765982773
1632	4	83	12.016678103
44	2	36	-0.988411228
2771	1	89	6.5721169267
408	5	36	18.666563115
1428	2	90	14.132823371
1243	3	64	10.944979033
918	2	63	6.585478025
110	3	88	15.661867295
634	2	6	7.6332292513
480	2	60	9.7046171593
295	4	54	7.9971048436
1752	2	30	8.5455547444
2420	1	4	2.6278994479
2441	2	80	19.102506118
570	3	67	2.821337738
1671	4	73	17.589386063
2630	3	1	5.6882026417
872	3	42	8.8212824081
1553	1	48	11.345308809
2277	2	88	15.533954019
897	1	91	20.887548612
1226	5	15	11.564196135
2220	3	92	22.956973259
767	4	6	7.4164970972
2863	5	65	10.163426071
2359	1	27	-3.071774635
2814	1	54	2.998431764
2273	1	43	7.102305473
1990	1	13	3.1689196173
768	2	21	6.1174454134
2792	5	1	5.6800109138
2729	4	43	6.5975406342
1687	2	25	3.9705679312
190	1	9	0.0076637654
1457	1	68	9.4125653758
2547	4	89	11.774570326
1797	4	78	13.302865112
1194	3	65	8.4238662043
289	5	68	10.417815414
2657	3	91	10.559888028
895	5	27	19.258777005
2239	4	95	14.853501871
2818	4	31	3.6003561557
593	3	5	11.284867749
2780	1	84	12.812568503
1343	3	60	11.364852474
112	2	68	6.0474344568
1452	5	21	10.198727094
478	2	62	11.6289569
2061	3	36	9.4206360174
631	2	24	7.1532482938
2554	3	2	10.21379143
80	3	55	3.6384130235
590	2	22	10.818623034
1685	2	58	14.807610449
1553	1	48	11.495150157
757	5	70	12.656091189
2754	5	32	7.2527346985
2789	4	21	11.084658885
772	4	49	9.4290402097
273	2	62	8.4984836869
1752	2	30	8.8184032054
1491	1	3	-6.390695969
1664	5	70	13.490157911
1614	4	69	9.8650031358
1269	3	12	4.7065503341
916	4	95	10.925435401
2213	4	74	17.691410033
413	2	39	12.699544899
308	2	94	14.963073503
943	3	94	14.41716049
2753	1	49	11.723402604
2155	5	64	9.4275396298
165	3	24	5.5978539739
1330	3	60	13.737086391
2985	2	89	8.7985183714
1434	5	66	18.423798772
1216	3	9	1.795016298
2918	3	58	12.212169919
2591	1	53	9.183802564
2460	2	90	11.79388954
1591	1	9	4.8834844478
752	1	53	6.5413882144
2285	4	26	8.1186990038
2615	5	84	3.8746603675
2634	3	3	0.6633497025
2080	5	98	13.582252434
749	2	66	15.058370133
1344	5	24	12.44142876
492	2	66	16.203134372
2546	2	58	6.6704790745
2633	3	43	9.6691834662
371	3	75	13.643485304
1787	3	84	12.538913031
855	2	7	7.1686426939
1610	1	19	1.5511088593
2625	5	49	1.1904291993
101	2	12	3.9834620446
402	5	100	12.222414628
121	3	97	10.647739368
858	3	84	13.585237979
2201	5	1	10.749620199
1591	1	9	-2.024186154
2728	5	5	4.7370809139
973	5	10	2.3843438575
1751	2	46	11.888365784
245	1	13	-1.246049277
603	3	36	5.1811094096
2265	4	64	13.749155952
436	4	8	4.2204984853
2651	4	69	14.309618606
2426	4	66	13.572828496
436	4	8	12.928516986
1170	5	88	17.476333765
1970	3	65	11.438529276
1802	2	56	5.5630850429
864	2	76	3.2776637068
1587	4	22	9.5736212287
618	5	37	14.949448298
2863	5	65	9.2944218814
2635	2	4	12.898519813
660	1	34	6.9533810914
1066	2	11	-4.278318155
1933	3	32	7.2825724971
768	2	21	5.7129099941
55	1	35	2.1018238392
651	1	73	5.4145822092
1501	1	84	17.005643323
2047	2	66	20.366477978
186	4	36	5.6263285878
426	5	21	12.737917675
856	5	93	12.800925037
2696	4	93	12.812729354
1013	1	28	1.0048217509
2587	2	40	12.53543749
993	4	77	14.096861912
2203	3	54	11.645851185
1997	2	23	6.8477236941
197	3	44	7.5819134934
2983	1	54	7.5159818596
2417	2	37	7.3227344351
2861	4	99	13.731426927
2576	4	81	8.6460433318
51	3	94	11.347106415
876	5	11	6.1989067447
2369	4	14	0.0870371078
589	4	14	4.7798700294
1439	2	64	9.9292673131
1179	5	89	12.647090885
2711	4	83	11.536656379
2722	2	72	9.159458565
2335	3	54	7.8734022519
2125	3	49	15.126706798
704	5	80	9.5065273969
1942	1	80	4.9827299921
2570	1	63	14.091135804
30	1	36	5.9644422999
22	5	27	7.6546177024
54	2	29	2.9267607623
2017	1	52	5.0965468494
2316	2	47	0.8239555061
2711	4	83	12.583504923
2442	1	4	0.481697865
93	5	92	15.238193649
2104	3	16	7.3459832974
1053	2	42	7.722092405
2327	2	78	13.525859997
686	1	67	7.9763801565
2822	1	49	9.8934352207
2919	3	39	13.905204105
959	2	75	8.7590051323
1410	2	73	7.9385106995
1447	3	58	7.4557971229
2853	5	13	6.3323391391
1649	1	75	6.52097916
62	5	99	20.005725186
2143	1	26	1.2437893644
587	4	98	20.708512417
224	3	17	8.1397541819
655	3	37	12.846480571
1608	2	19	1.7062734516
1451	3	36	3.2885643899
1440	2	24	8.7916458426
2568	3	90	9.6681328544
2773	5	6	5.3018127058
2324	3	79	14.443961216
2575	2	92	18.127643048
871	1	71	5.5933665756
1261	3	57	12.400988582
2556	2	21	10.901099974
1179	5	89	10.212284589
186	4	36	12.5880969
2464	5	53	14.415865627
372	5	80	13.550750043
2711	4	83	15.187317775
342	5	50	4.8153314225
2681	1	46	4.1616960055
2100	5	27	7.4331944959
2904	2	5	5.9102684883
2889	2	8	3.4058232391
2375	5	84	14.190708173
943	3	94	10.442694932
1623	1	84	6.6264615273
2581	1	32	8.9413660713
471	3	52	11.155948854
706	3	65	9.6256897688
2483	5	49	17.344753182
1745	1	42	6.506519438
2235	3	11	10.427197409
1828	1	61	5.0764606622
1750	1	99	16.159361894
1422	3	13	9.6442522657
1496	4	29	11.960432923
198	4	92	12.762865622
1496	4	29	10.443345455
2552	1	13	5.6679998544
1639	2	26	11.977559068
1569	1	17	5.2681909708
490	5	80	21.559304407
2294	1	40	3.7955605903
1206	3	81	17.100591292
1209	5	2	6.8361254859
2717	1	93	7.2952442117
514	3	33	5.8996672739
434	3	3	6.7760152874
2440	1	50	10.252331124
1718	2	83	17.523293828
575	4	2	-4.69035272
2277	2	88	11.235757306
2828	3	59	5.3105154093
2553	5	72	9.4961314901
2747	4	47	14.720359018
28	4	72	10.939073658
1900	2	85	14.815063045
2098	2	37	7.5457504524
1349	1	45	13.098907997
2429	5	16	3.8017129001
1520	5	22	10.063368402
739	1	51	4.4871226533
2120	2	37	1.3513817597
2135	4	81	20.210338894
59	5	23	7.5534041207
1205	4	61	11.623626849
1512	1	41	7.9622679317
1552	5	29	6.2367097184
1124	1	81	6.6990734864
1420	1	86	9.5679276998
1838	3	83	17.215305832
362	1	67	3.971149103
780	1	32	3.5515301456
2154	1	45	7.8787271073
1785	2	24	1.9342581591
1656	4	45	11.798085998
322	4	87	16.924797716
2117	2	82	15.171166162
1186	4	82	14.624691388
703	2	12	3.725342265
2945	2	16	0.5612301502
2996	4	66	12.579509232
645	4	11	7.1762474426
839	3	2	6.2903259448
1355	3	82	12.943372979
1842	4	93	15.650034769
2687	1	42	6.5426578839
892	3	77	14.522513204
635	2	75	11.215513617
1799	4	28	4.4444782107
2489	5	68	22.352583002
2297	3	95	11.617017701
2246	4	4	5.6999851314
2912	2	77	6.249523718
2037	3	48	9.2913464714
36	2	69	5.8776697301
730	1	36	11.174390896
2961	3	71	6.7415625642
922	4	23	10.15955612
2729	4	43	3.3052364906
1734	3	74	11.359748332
414	4	42	10.617565131
335	1	89	12.404948004
1955	2	41	6.3950752053
796	1	26	-0.274545071
2912	2	77	9.9560133813
833	4	67	11.640720163
519	4	10	1.581934969
769	2	43	6.8182296874
2252	4	59	12.683148431
853	1	85	14.272788721
2811	1	63	12.177508724
381	2	5	2.9936629304
998	4	61	12.778541373
2598	1	98	8.2462549351
1222	2	85	6.3309908669
2866	4	77	16.929104107
389	3	15	-0.565467194
2511	5	4	7.2588921255
2583	1	32	10.212144591
29	3	36	7.7614642457
104	3	91	15.241389201
2872	4	44	11.932018396
1349	1	45	9.5729116403
2150	5	61	11.543911392
2003	5	4	0.4956008277
2723	1	36	5.7543344787
2059	3	92	12.856013757
859	4	77	13.930182952
918	2	63	13.205874469
481	4	99	14.083844309
896	5	23	7.605190822
2478	5	69	6.2838077828
2451	4	83	10.142053761
1247	1	47	7.7411638033
1283	5	89	14.89879367
1853	4	60	7.6884121344
712	1	81	5.6215657504
2460	2	90	12.838612257
697	5	58	5.9209303544
1633	1	96	7.3317887787
305	4	39	5.1553647244
2494	4	28	6.6271616094
598	4	44	17.108257077
1404	1	46	6.6839338812
1133	4	80	19.459276295
405	5	11	10.655636287
1549	5	65	12.745054885
1287	5	10	4.5374925477
725	5	7	11.34660625
2172	5	74	10.461267494
418	1	53	10.785665654
1394	4	15	5.2760685581
647	2	38	3.3471210707
2621	2	88	9.6228454162
1117	3	84	12.909483648
2264	1	14	2.8414529783
1565	3	31	2.5164907883
729	1	25	4.5811265959
2202	4	23	6.6179443526
1284	1	37	7.7750046916
928	1	2	-1.237970169
1560	1	83	6.0869341886
1339	5	8	0.9965665071
1444	2	36	12.757179828
45	5	47	11.377176276
108	1	23	2.8835467702
795	1	78	17.628747137
249	2	61	8.4953752455
79	1	23	5.6232667714
2909	5	27	15.444957173
1540	1	80	13.898633648
1060	1	67	9.7178502637
2639	3	68	9.4781514457
1168	3	9	11.246670311
1976	5	90	14.470530621
2875	4	24	8.7920177606
2524	5	58	7.741172597
2271	3	29	5.9527354942
142	2	13	4.2025865919
1778	1	19	3.4941188105
1650	5	68	9.9149957177
1972	3	75	8.204491783
713	1	49	4.5957133086
1411	2	18	4.7361731221
2202	4	23	5.8396038089
2931	3	65	6.1536497729
2137	5	38	9.5927120242
1942	1	80	9.3429873217
477	2	94	11.738288843
436	4	8	13.061936545
2793	5	36	12.059387704
2860	5	11	11.406172174
116	3	56	7.9079385553
859	4	77	14.634945675
2663	5	19	13.532799788
2280	5	71	7.4423051722
1834	4	4	5.8816217979
1581	1	1	-4.410941766
1592	1	5	-2.499902336
2988	4	75	8.8184486009
1699	3	50	12.785097521
34	4	6	7.187719704
2047	2	66	6.4930299569
530	5	42	8.0640840372
557	2	71	12.859226168
636	2	73	4.7736412974
105	3	47	6.5778012201
2778	5	81	14.801731233
2452	4	33	12.318614578
42	4	73	14.603897912
1869	2	54	4.1793938307
2120	2	37	1.6003188999
2753	1	49	8.4913566109
1499	5	6	6.5482527807
616	2	57	7.4905406481
2512	3	65	9.6006880999
1873	2	3	3.0026709917
2377	3	74	8.9758956062
747	2	94	12.951670773
2198	1	92	9.2126605303
1885	4	83	16.520386813
497	1	39	2.0158856723
92	5	72	15.246683736
2658	4	100	18.61324934
1923	5	76	12.185250985
1357	3	72	9.5281095304
150	3	16	3.3553459291
512	4	70	11.793322686
2643	3	45	9.8376429978
740	4	2	4.4050829633
2371	3	82	9.5158815129
1060	1	67	7.710729019
2597	1	74	11.305956216
1220	4	2	9.5496157864
1121	3	74	12.947174369
1824	5	71	14.291625706
1227	1	95	18.243667203
338	2	44	2.6507733446
1314	1	69	8.1316907247
1395	3	97	15.921481855
2557	2	73	9.3132938879
59	5	23	6.8214287387
1354	4	66	11.856894432
1693	4	68	15.867816274
803	5	43	11.849300621
2839	3	63	14.335625327
1838	3	83	21.048082533
2752	3	91	14.646144916
1833	1	17	5.8353702354
436	4	8	9.3004940113
239	4	46	7.0172115019
2365	3	64	6.0327847102
1665	3	69	11.107571847
1688	5	5	10.207886543
2840	5	26	12.855090243
2214	2	16	4.7307157173
407	2	5	7.8610245247
967	2	50	9.9252694791
474	3	12	4.9899633316
2313	2	90	7.7787354773
1043	4	18	9.8466204931
1602	1	23	1.3171305991
2318	2	86	10.420535219
761	4	81	19.671607236
2020	3	36	6.2486501154
952	3	5	5.8067886732
2592	3	62	16.236782201
869	3	19	8.9498282138
1482	5	64	10.770963241
787	1	76	4.7210762451
520	3	7	8.0280943632
2140	5	87	15.520959501
237	4	40	7.8281662431
768	2	21	6.4920807506
835	1	59	5.821534791
373	2	84	16.007646003
2613	5	35	7.4663986196
2787	5	18	6.9497257372
1738	4	91	12.368125578
202	5	31	10.135358009
2442	1	4	1.9069661472
2509	2	99	12.740611493
2081	3	40	8.2567041487
128	4	58	10.102474786
392	4	15	6.2256581321
2764	5	66	13.154064485
2517	4	90	12.278803772
2382	5	56	6.3557914258
1273	2	19	8.0608331765
775	3	82	8.1934588772
817	3	86	14.730387494
2478	5	69	7.3785373799
766	5	16	10.718298695
2803	1	68	6.8652141145
85	3	9	3.3986490411
550	2	69	7.3434910506
2727	2	73	12.144429872
1465	4	3	8.6941297308
635	2	75	8.7333768466
1468	1	6	6.9222204781
55	1	35	4.8851198012
1480	5	22	9.3929164593
1730	5	43	12.793631382
298	3	81	16.56226847
2910	2	98	12.102984776
2163	4	93	14.757923225
2579	3	59	10.148106263
1461	5	5	4.0593030882
2541	1	82	12.855898313
1930	3	20	5.8230716331
2463	2	6	3.9667807834
321	4	36	6.3508099813
1139	5	93	10.823198663
237	4	40	11.201931188
2986	4	84	12.685306727
1588	5	4	4.6917999017
1983	4	60	16.747281946
2297	3	95	16.763556506
2561	3	23	5.7791952114
280	5	26	10.315822633
548	4	19	6.4781041896
2534	4	64	14.022981161
2714	4	91	13.048034454
2730	1	75	6.5032452241
1656	4	45	4.2065395106
547	5	29	11.902555611
920	1	66	10.503273523
1771	2	49	8.6275181005
1136	1	79	6.5376103894
1351	3	27	0.9481921247
1241	2	33	9.7615492916
2503	5	2	10.99474669
2620	2	50	6.153663594
1586	1	78	10.788301395
1213	2	41	6.3865931843
597	1	75	14.423175692
2911	5	37	5.5996746988
843	3	48	9.9405263162
2557	2	73	14.317204277
781	3	20	4.7571289171
1350	4	36	6.835172672
1548	3	37	9.3841794882
2864	4	57	3.9217551123
2456	1	94	18.837665192
1581	1	1	3.8326481686
1873	2	3	1.383415706
1088	2	94	17.561866637
787	1	76	10.625048187
42	4	73	8.2785221243
2832	5	79	8.7492623652
2159	4	82	13.490659184
2404	4	61	9.6949473563
1908	2	73	3.7620653827
1980	2	57	11.89052447
697	5	58	13.416724684
1854	5	57	13.406050477
1315	1	41	3.6122389204
1067	3	92	14.20302263
2471	3	2	6.2558806983
1521	1	79	7.2852463894
1691	4	88	13.627939237
1005	2	31	7.9504458923
714	2	32	8.6543772263
2411	1	57	11.786094543
411	4	78	19.57059327
2447	1	57	4.2117190993
1049	5	98	16.659842112
243	3	97	14.309948534
521	4	46	9.2119303662
1141	4	77	11.369711519
2566	1	52	6.9950088296
2962	5	4	7.6317298933
263	1	79	7.4876677256
2284	5	94	10.901608622
669	4	67	4.6457224056
835	1	59	4.9808068022
591	3	99	17.611004096
2741	4	98	15.055014918
1005	2	31	10.009249965
2076	5	85	14.778958367
2694	4	45	3.0433046269
2670	1	3	-0.010611988
2198	1	92	15.394391772
2672	3	73	11.309874273
256	1	1	-0.206572198
2269	2	10	5.5121762219
63	5	40	6.5188278052
1582	3	8	5.3709298275
1021	2	42	8.4435748362
1208	2	40	-0.224812196
1679	3	52	6.6897764962
394	4	13	11.710966052
682	4	7	-0.530395026
1285	4	93	11.292658617
2286	5	72	11.468417501
1931	5	18	3.9189935832
1906	3	36	12.831723845
64	5	43	11.09763241
1673	4	98	12.122939084
2015	4	63	12.259960599
2415	3	20	10.145051642
1633	1	96	13.103615571
735	4	94	4.8099169487
272	2	71	6.4543569173
1335	5	81	10.42856232
1275	5	21	16.338118773
164	3	47	9.5125580748
2850	4	85	17.008319481
1193	4	13	8.7942226009
370	5	46	13.395449296
2314	5	44	3.8610254515
1236	2	29	6.0397185474
2314	5	44	7.9927171014
1021	2	42	11.972499312
2257	5	24	7.8769011402
452	2	75	7.7624667558
1705	4	50	4.6109789529
2712	5	38	12.808381204
449	4	8	5.1945019859
1665	3	69	11.315690999
2293	2	64	9.0489597263
2914	2	38	11.133580704
1450	1	14	0.2755663847
2294	1	40	-0.209569998
1632	4	83	11.10535039
2052	1	88	14.085692244
1034	1	93	11.592397692
964	5	31	6.7699210653
2555	3	2	5.0891957503
2361	2	31	7.9466112263
442	2	28	9.1420294907
98	1	38	1.2472920779
1743	2	24	7.0929788574
2285	4	26	5.0196770865
146	4	48	10.995230952
2908	5	71	16.742288723
931	2	26	2.349582634
1629	5	54	15.307985442
859	4	77	15.246579841
2261	5	79	16.12620898
2858	3	79	13.867291906
2286	5	72	13.216151433
1240	4	94	13.378704429
2288	5	80	14.696782122
2573	1	72	6.2765059441
1289	1	77	4.9965823865
2984	2	12	9.6219661307
2676	1	15	0.36534221
2849	5	22	4.650727347
496	2	30	4.1114674703
1270	5	33	10.922551888
2899	5	7	3.3451363234
2141	2	67	7.3628535607
426	5	21	4.8489694469
2268	2	43	10.539524805
2984	2	12	5.5602217593
2803	1	68	8.818556702
2314	5	44	7.2168104156
340	1	93	7.111198267
2845	3	98	10.578569858
1669	1	83	5.7144567569
2457	2	62	3.8863059261
2453	1	77	3.7565210338
185	3	85	14.621066511
890	2	17	8.8551183217
2986	4	84	15.419240834
1420	1	86	10.025683774
299	5	19	11.328923231
193	5	99	15.759758256
2773	5	6	6.3290212042
2944	3	99	16.859695116
2237	3	79	9.4257111213
633	4	19	12.533127465
2435	2	26	3.6753775382
1632	4	83	12.547084325
2242	5	59	12.132644558
924	3	100	16.588089547
2694	4	45	4.2526811015
136	3	85	13.270477021
2392	5	4	7.5247347785
2866	4	77	11.123890399
1831	3	62	8.8257788787
1846	5	17	12.056296718
1428	2	90	14.165513942
2026	5	55	8.7487699108
626	4	51	14.363256191
2257	5	24	8.2931565372
670	2	49	11.785917809
2996	4	66	13.689582475
1014	1	8	0.6534228802
2373	4	46	10.323790702
2284	5	94	17.361131142
2942	4	35	9.3239142251
2659	3	43	7.8845644285
235	4	60	12.637532161
2794	3	34	4.6561913611
2805	3	90	14.618673875
1580	3	9	-1.422608555
449	4	8	5.3697559542
1964	3	19	6.3788366648
720	3	82	7.7611189414
1388	1	23	9.1208715813
2747	4	47	9.7832264448
747	2	94	10.968838142
655	3	37	6.7179370136
988	3	94	12.92312874
976	2	22	2.8681952321
1972	3	75	5.7627340901
2645	4	16	1.4485001549
1826	5	94	16.232444417
2904	2	5	3.6866173258
2567	3	74	12.273486521
1501	1	84	16.351960105
1877	2	81	13.267332909
99	5	40	8.2350611848
1358	3	15	3.2657271705
1719	5	82	12.9440988
905	5	55	16.457417716
1247	1	47	15.107488332
2773	5	6	6.2857310148
1318	5	87	12.119611745
1473	1	72	9.5070340798
282	5	16	9.7709373319
637	4	92	11.329563618
2871	3	95	14.767918655
57	3	63	6.1143178558
558	2	9	5.2041592662
284	4	41	3.6914544763
36	2	69	10.558966894
2047	2	66	8.0260187398
97	1	52	5.568501548
679	5	43	4.6491419088
2341	1	3	2.8508435248
1661	1	54	4.3496343928
2296	3	66	10.348409552
227	4	55	16.714321932
2025	5	27	14.819063073
1261	3	57	7.3303611306
629	3	18	9.1789306376
2250	1	70	8.0954468182
477	2	94	13.686620758
159	4	35	11.353904067
2340	1	72	6.789919654
2787	5	18	8.1821455392
561	2	46	7.9842016561
1348	3	61	15.805086384
1689	3	72	9.5546501696
2560	3	3	13.079259447
1697	2	20	-0.533725028
2916	2	50	6.8733088687
2690	1	22	8.8566071715
2405	2	73	6.6563355926
1589	1	5	0.1935842004
2018	4	92	12.908715124
2872	4	44	16.114533409
448	5	56	8.6493997922
1855	5	26	9.3121863888
2645	4	16	5.1904233434
904	5	66	11.31941476
330	4	69	15.167793826
262	3	79	12.760957012
928	1	2	3.7038367899
1043	4	18	12.902735432
2360	5	92	16.113224951
2037	3	48	8.6481072908
564	4	36	2.892323462
2230	1	16	3.5369024575
864	2	76	4.5688962859
512	4	70	13.482987106
508	3	20	4.690431914
2398	4	49	10.611404777
985	4	19	1.3079296127
2467	4	40	14.258036516
211	1	38	9.3847374038
2864	4	57	13.193878285
2671	2	59	12.550800948
