MArray	Dye	Trt	Pin	Dip	Gene	log2i
3	2	3	4	4	53	10.818599348
3	2	3	3	1	6	9.291175169
3	2	3	4	2	117	10.853829212
3	2	3	2	2	423	10.863505345
3	2	3	1	2	250	8.7540246422
3	2	3	4	3	196	11.21915177
3	2	3	3	3	276	10.736720864
3	2	3	1	4	466	10.0406987
3	2	3	2	1	187	9.4234063347
3	2	3	1	4	379	9.641671493
3	2	3	4	2	419	12.664086058
3	2	3	1	2	231	8.4861035334
3	2	3	4	2	72	10.63133296
3	2	3	4	4	312	12.259301285
3	2	3	1	2	233	8.3916598308
3	2	3	1	1	102	7.6942270947
3	2	3	3	1	181	10.112736227
3	2	3	1	1	94	7.6928504474
3	2	3	4	3	57	10.332783612
3	2	3	3	2	489	11.975418315
3	2	3	1	1	441	9.6485566602
3	2	3	1	1	272	8.5333013733
3	2	3	1	3	416	9.4699430366
3	2	3	2	3	471	11.088320333
3	2	3	2	2	488	11.117367583
3	2	3	2	4	419	10.615786627
3	2	3	4	1	245	11.492036192
3	2	3	3	1	78	9.3460777891
3	2	3	1	2	341	8.9784628071
3	2	3	2	1	348	10.077848216
3	2	3	3	2	422	11.695789664
3	2	3	1	4	308	9.1851983097
3	2	3	3	2	476	11.92632058
3	2	3	2	1	226	9.6767006413
3	2	3	4	4	166	11.127892421
3	2	3	3	3	285	10.811556124
3	2	3	3	3	122	10.111771151
3	2	3	1	3	263	8.4242405131
3	2	3	3	4	6	9.1662461935
3	2	3	3	3	491	11.993786698
3	2	3	1	3	51	7.3479953398
3	2	3	1	4	304	9.2926030465
3	2	3	4	1	89	10.605366354
3	2	3	2	1	39	8.5044026093
3	2	3	1	1	384	9.6056333398
3	2	3	1	4	316	8.8955160225
3	2	3	1	4	332	9.2190491899
3	2	3	1	2	316	8.8912447066
3	2	3	1	2	172	8.0381877002
3	2	3	3	3	497	12.153424955
3	2	3	4	4	14	10.318963141
3	2	3	1	1	156	7.9658211162
3	2	3	2	1	328	10.469083238
3	2	3	1	4	9	7.2008568718
3	2	3	4	3	267	11.960490792
3	2	3	3	3	465	11.681648966
3	2	3	4	3	13	10.119151407
3	2	3	3	1	70	9.3117392807
3	2	3	2	4	244	9.7460631456
3	2	3	2	1	212	9.3880105168
3	2	3	4	4	262	11.720548172
3	2	3	3	4	451	11.607717441
3	2	3	4	4	3	10.413694123
3	2	3	2	3	67	8.9709541566
3	2	3	4	2	465	12.754774569
3	2	3	4	1	112	11.094518158
3	2	3	2	3	320	10.131934992
3	2	3	1	4	495	10.095340306
3	2	3	2	2	472	10.717587089
3	2	3	1	4	59	7.0989325153
3	2	3	1	3	295	8.8227944644
3	2	3	3	4	278	10.975327218
3	2	3	4	4	426	12.804642918
3	2	3	4	1	291	11.611086435
3	2	3	2	1	388	10.156757938
3	2	3	4	3	32	10.196659959
3	2	3	1	1	359	9.1395742832
3	2	3	1	1	63	7.4039343618
3	2	3	2	3	363	9.955977244
3	2	3	1	4	438	9.8953547568
3	2	3	2	3	115	9.0619953374
3	2	3	2	2	127	8.6853384986
3	2	3	2	3	403	10.39701342
3	2	3	1	1	111	7.7678745694
3	2	3	3	3	120	10.139289837
3	2	3	2	2	489	11.106995694
3	2	3	4	2	288	12.145042671
3	2	3	3	1	123	10.031768388
3	2	3	4	3	479	12.95387602
3	2	3	2	2	224	9.543878954
3	2	3	2	2	78	8.577414124
3	2	3	1	1	146	8.025434524
3	2	3	1	4	340	9.333433846
3	2	3	3	3	378	11.305796291
3	2	3	2	3	81	8.7518356891
3	2	3	2	4	321	10.292690153
3	2	3	1	4	37	7.3956307573
3	2	3	2	4	100	9.0085506103
3	2	3	4	4	255	11.643364558
3	2	3	1	2	421	9.7222036948
3	2	3	1	2	235	8.6693164066
3	2	3	2	2	466	10.98735527
3	2	3	2	2	43	8.2851112927
3	2	3	2	4	16	8.426292631
3	2	3	3	1	465	12.188110582
3	2	3	1	2	124	7.8261256515
3	2	3	3	3	105	9.7603271734
3	2	3	2	2	452	11.048386188
3	2	3	3	3	357	11.204188086
3	2	3	3	2	393	11.743289203
3	2	3	2	3	194	9.3510886731
3	2	3	4	3	489	13.025834359
3	2	3	2	2	417	10.672645906
3	2	3	3	2	453	11.700066233
3	2	3	4	4	62	10.785598507
3	2	3	3	3	441	11.692316244
3	2	3	2	4	362	10.453115805
3	2	3	3	2	267	10.885155557
3	2	3	4	3	218	11.560515983
3	2	3	3	3	196	10.471051923
3	2	3	4	3	80	10.34240482
3	2	3	2	4	210	9.7537334325
3	2	3	3	2	200	10.567389181
3	2	3	1	4	285	8.6127529412
3	2	3	3	1	63	9.5618819795
3	2	3	3	1	175	10.212790489
3	2	3	4	3	228	11.172544023
3	2	3	2	3	231	9.4354542322
3	2	3	4	2	278	11.944189215
3	2	3	4	3	371	12.517447397
3	2	3	1	2	216	8.3017075055
3	2	3	4	1	12	10.222799282
3	2	3	2	2	126	9.0087950952
3	2	3	1	4	119	7.7938429402
3	2	3	4	4	101	10.692993003
3	2	3	4	1	340	12.066062689
3	2	3	1	1	69	7.4617108876
3	2	3	1	4	304	8.6943088289
3	2	3	1	4	116	7.6389123271
3	2	3	2	4	264	10.015214838
3	2	3	1	2	251	8.6847221639
3	2	3	4	4	215	11.56580912
3	2	3	1	3	174	7.8779799114
3	2	3	1	1	338	9.2465005716
3	2	3	3	3	164	9.8482647187
3	2	3	2	3	325	10.103088138
3	2	3	2	2	278	9.9005594556
3	2	3	1	1	77	7.2503196976
3	2	3	3	1	112	9.8183240578
3	2	3	2	3	496	11.192421028
3	2	3	4	3	354	12.343035443
3	2	3	1	4	185	8.1862161622
3	2	3	2	2	443	10.779552544
3	2	3	1	1	284	8.8478927646
3	2	3	3	2	473	12.121435759
3	2	3	3	2	125	10.027520674
3	2	3	3	4	288	10.917779699
3	2	3	1	4	27	7.0460373859
3	2	3	4	3	144	10.858062016
3	2	3	4	4	294	12.043430875
3	2	3	4	2	368	12.416948556
3	2	3	1	1	322	8.9739829245
3	2	3	4	2	179	11.434263542
3	2	3	1	2	408	9.5552857012
3	2	3	2	1	312	10.168825076
3	2	3	1	1	153	8.0738227821
3	2	3	4	3	335	11.953067659
3	2	3	4	4	428	12.596916105
3	2	3	4	2	354	12.221620393
3	2	3	2	2	75	8.5526014483
3	2	3	1	4	321	8.9950730817
3	2	3	1	3	359	9.1656999013
3	2	3	1	4	463	9.8531753302
3	2	3	3	3	485	11.710367633
3	2	3	4	2	214	11.578818272
3	2	3	3	2	497	12.34351808
3	2	3	2	2	144	9.2397977833
3	2	3	1	3	83	7.6574155762
3	2	3	4	3	200	11.298203911
3	2	3	1	4	485	9.9719238405
3	2	3	1	4	62	7.4376209349
3	2	3	1	2	391	9.4411662013
3	2	3	1	2	493	10.316208912
3	2	3	4	3	455	12.399773838
3	2	3	4	2	318	12.154039803
3	2	3	4	1	231	11.405876751
3	2	3	4	2	462	12.629231748
3	2	3	3	3	490	12.01518081
3	2	3	2	4	133	8.7653987829
3	2	3	3	3	409	11.177339199
3	2	3	2	3	287	10.017275322
3	2	3	3	1	139	10.080734237
3	2	3	2	3	233	9.5741939501
3	2	3	3	1	391	11.398260536
3	2	3	3	3	438	11.695127484
3	2	3	3	4	433	11.712928736
3	2	3	4	4	348	12.128651156
3	2	3	4	3	272	11.843507356
3	2	3	2	2	373	10.361750463
3	2	3	3	3	138	9.9520103356
3	2	3	4	3	433	12.898871782
3	2	3	2	4	456	10.815267127
3	2	3	1	1	411	9.6784583165
3	2	3	2	1	347	10.201444529
3	2	3	1	2	156	7.9613719102
3	2	3	3	1	58	9.697791358
3	2	3	3	3	299	10.924243759
3	2	3	4	4	372	12.397142034
3	2	3	3	1	14	9.4654283254
3	2	3	3	1	458	11.692109515
3	2	3	4	3	244	11.618622709
3	2	3	2	3	143	8.6983138716
3	2	3	4	2	468	13.170772433
3	2	3	2	1	212	9.4881912828
3	2	3	3	3	290	10.968919401
3	2	3	3	2	149	10.047657789
3	2	3	2	2	47	8.3789796242
3	2	3	3	1	321	11.120470838
3	2	3	4	4	306	12.130335045
3	2	3	3	2	208	10.518388563
3	2	3	3	3	496	12.254869206
3	2	3	3	4	80	9.707360977
3	2	3	2	3	459	10.838087333
3	2	3	2	4	132	9.0507689553
3	2	3	2	4	32	8.1805011167
3	2	3	3	1	462	11.982722397
3	2	3	2	4	467	10.993250567
3	2	3	2	3	119	8.826486984
3	2	3	3	4	26	9.3210757885
3	2	3	2	4	338	10.267190933
3	2	3	2	1	448	10.989315565
3	2	3	2	2	201	9.4063761818
3	2	3	2	1	124	9.2192509815
3	2	3	4	3	204	11.296430863
3	2	3	4	3	304	12.076289965
3	2	3	1	4	45	7.2474525319
3	2	3	2	4	436	11.12074004
3	2	3	1	3	242	8.4305113761
3	2	3	1	2	494	10.033702512
3	2	3	1	4	387	9.3519927238
3	2	3	3	3	22	9.1858266958
3	2	3	1	2	200	8.3565978167
3	2	3	1	3	231	8.510070513
3	2	3	3	2	121	9.8712780076
3	2	3	3	1	133	10.152188219
3	2	3	1	3	56	7.1976468408
3	2	3	3	1	156	10.119832843
3	2	3	2	1	228	9.1920300655
3	2	3	2	4	294	9.8858893515
3	2	3	1	1	361	9.1861188951
3	2	3	1	2	144	7.8987564074
3	2	3	4	1	265	11.887727154
3	2	3	2	2	399	10.736324605
3	2	3	3	4	380	11.269242974
3	2	3	1	2	234	8.3528261032
3	2	3	1	1	285	8.6634259332
3	2	3	2	4	339	10.220615981
3	2	3	3	1	198	10.613175481
3	2	3	2	1	10	8.7201980107
3	2	3	1	2	108	7.7216120902
3	2	3	4	4	443	13.038680125
3	2	3	4	4	338	12.28907898
3	2	3	4	1	244	11.777206562
3	2	3	3	1	93	9.8307861921
3	2	3	4	1	339	12.235082652
3	2	3	4	3	69	10.484088782
3	2	3	2	3	120	8.6572504981
3	2	3	4	1	369	12.086326778
3	2	3	3	3	139	9.8906354615
3	2	3	1	3	493	10.101040886
3	2	3	3	4	213	10.681980049
3	2	3	1	1	401	9.5282085401
3	2	3	1	1	93	7.4238500257
3	2	3	4	1	430	12.883908666
3	2	3	3	1	273	10.648468229
3	2	3	3	2	324	11.085511958
3	2	3	3	3	347	10.993642677
3	2	3	1	2	314	8.8946638869
3	2	3	3	3	74	9.4706816829
3	2	3	2	4	310	10.491382029
3	2	3	1	2	408	9.2201089192
3	2	3	2	1	359	10.256543712
3	2	3	4	2	161	11.293738276
3	2	3	3	1	257	10.537581931
3	2	3	2	2	403	10.580400923
3	2	3	3	4	461	11.82472712
3	2	3	2	3	23	8.4553526874
3	2	3	3	2	85	9.5339046038
3	2	3	1	3	487	10.113118782
3	2	3	2	3	2	8.266893477
3	2	3	4	1	262	11.766362751
3	2	3	1	2	47	7.2012004754
3	2	3	2	3	446	10.675639874
3	2	3	1	2	360	9.0604455238
3	2	3	2	2	59	8.468896729
3	2	3	4	3	403	12.60434933
3	2	3	4	4	212	11.604228792
3	2	3	1	1	282	8.9531790885
3	2	3	2	4	237	9.6814993107
3	2	3	3	4	373	11.593325862
3	2	3	4	1	397	12.491017412
3	2	3	2	1	236	9.4253943411
3	2	3	4	4	119	10.844609084
3	2	3	1	4	8	7.3815335832
3	2	3	4	3	76	10.56948071
3	2	3	1	4	37	7.2882745333
3	2	3	3	2	91	10.035957706
3	2	3	2	3	222	9.6603470346
3	2	3	4	3	270	11.823928919
3	2	3	2	3	278	9.6499547609
3	2	3	1	1	249	8.4029925998
3	2	3	4	1	270	11.78067635
3	2	3	3	2	474	12.108207107
3	2	3	2	4	143	9.116291306
3	2	3	2	1	284	9.8521277825
3	2	3	4	2	188	11.208714093
3	2	3	1	1	327	8.8805585103
3	2	3	1	4	104	7.8673003565
3	2	3	2	1	425	10.93912176
3	2	3	1	2	123	8.0075251439
3	2	3	3	1	479	11.745984396
3	2	3	2	2	165	8.94872273
3	2	3	4	1	247	11.756247282
3	2	3	2	3	124	8.9173886637
3	2	3	4	3	21	10.162576588
3	2	3	1	1	404	9.3375420011
3	2	3	3	2	400	11.678216759
3	2	3	4	1	41	10.551010661
3	2	3	1	4	176	7.8650318562
3	2	3	2	4	290	10.052032966
3	2	3	3	4	139	10.034647998
3	2	3	2	4	195	9.2275386545
3	2	3	1	3	272	8.7688112994
3	2	3	4	2	209	11.241044671
3	2	3	4	3	10	10.253970125
3	2	3	3	3	25	9.0850328587
3	2	3	4	4	138	10.975633227
3	2	3	1	2	173	8.2504577441
3	2	3	2	3	416	10.441647211
3	2	3	1	4	440	9.9228145594
3	2	3	3	2	397	11.579173789
3	2	3	4	1	223	11.617040363
3	2	3	4	4	402	12.669672663
3	2	3	4	4	184	11.63657242
3	2	3	2	3	212	9.3092915432
3	2	3	1	4	389	9.2352738581
3	2	3	3	4	351	11.295935226
3	2	3	2	1	67	8.7651056436
3	2	3	4	3	287	11.77812685
3	2	3	1	2	90	7.5510523486
3	2	3	1	4	374	9.2844198424
3	2	3	4	3	373	12.495618909
3	2	3	1	3	304	9.0152060113
3	2	3	3	2	296	10.910970737
3	2	3	1	4	372	9.3241336093
3	2	3	4	2	120	10.873525848
3	2	3	1	1	397	9.5049636035
3	2	3	1	1	297	9.0467563838
3	2	3	4	3	289	11.540139118
3	2	3	1	3	264	8.6515754673
3	2	3	1	2	195	8.1666039616
3	2	3	2	2	183	9.2830549667
3	2	3	2	3	150	8.913573908
3	2	3	2	3	299	9.9756326694
3	2	3	4	4	290	11.806540084
3	2	3	2	4	232	9.6043985656
3	2	3	2	4	453	11.154993176
3	2	3	1	1	355	9.2090660304
3	2	3	4	4	325	12.0551132
3	2	3	1	2	82	7.5218939792
3	2	3	4	3	94	11.022022588
3	2	3	1	4	96	7.6706730928
3	2	3	3	4	289	11.150463541
3	2	3	3	4	5	9.4226324188
3	2	3	3	3	325	11.027773089
3	2	3	4	4	458	12.851054747
3	2	3	2	1	230	9.8171514523
3	2	3	1	2	108	7.7193466347
3	2	3	3	3	69	9.4138561685
3	2	3	4	2	222	11.372984092
3	2	3	1	3	308	8.9085480777
3	2	3	3	1	240	10.663499982
3	2	3	2	4	100	8.8243310447
3	2	3	3	2	179	10.158679476
3	2	3	2	4	204	9.0941628578
3	2	3	2	3	210	9.2736794832
3	2	3	4	3	52	10.574974404
3	2	3	3	1	115	9.9801306505
3	2	3	2	3	417	10.6960058
3	2	3	3	3	346	11.28203154
3	2	3	1	2	457	10.093789066
3	2	3	4	4	35	10.507775939
3	2	3	3	4	290	11.105269927
3	2	3	4	4	356	12.483072774
3	2	3	4	2	135	11.157925299
3	2	3	2	3	212	9.4538274988
3	2	3	1	2	4	6.8843922145
3	2	3	2	4	350	10.353702555
3	2	3	1	1	328	8.9223144978
3	2	3	4	1	355	12.314130879
3	2	3	2	4	401	10.493198545
3	2	3	2	2	286	9.8926558456
3	2	3	2	4	470	11.081048021
3	2	3	2	3	108	8.7044952557
3	2	3	2	4	340	10.331432702
3	2	3	3	2	47	9.5344589429
3	2	3	4	3	241	11.492657949
3	2	3	4	3	180	11.320035172
3	2	3	4	3	61	10.726744716
3	2	3	4	2	48	10.410072597
3	2	3	2	2	84	8.5194332722
3	2	3	4	1	49	10.522066051
4	1	3	2	4	473	9.2402862512
4	1	3	3	1	85	8.4673317723
4	1	3	3	3	250	9.1183279357
4	1	3	4	3	75	9.3930449256
4	1	3	1	3	251	7.0130386863
4	1	3	4	2	191	9.8775357379
4	1	3	4	2	376	10.957349127
4	1	3	1	3	405	7.9846314065
4	1	3	1	4	438	8.0195153694
4	1	3	4	1	88	9.3686373122
4	1	3	2	2	188	8.0752542885
4	1	3	2	4	363	8.8882228037
4	1	3	2	4	275	8.5513496883
4	1	3	2	2	253	8.2926387084
4	1	3	2	4	187	8.0474772233
4	1	3	3	4	283	9.0607279457
4	1	3	4	2	95	9.6599534564
4	1	3	1	3	422	7.9455126541
4	1	3	1	1	455	8.2485265523
4	1	3	3	2	109	8.8198009668
4	1	3	3	3	7	7.9645323605
4	1	3	1	2	373	7.83182843
4	1	3	2	4	51	7.3045310759
4	1	3	2	3	53	7.2804774909
4	1	3	4	1	13	9.2880360575
4	1	3	1	1	320	7.4088285109
4	1	3	4	2	373	11.12099052
4	1	3	3	4	68	8.2605916015
4	1	3	3	1	65	7.9769719117
4	1	3	3	1	165	8.9016405053
4	1	3	1	1	234	6.9274318355
4	1	3	3	2	319	9.6327979801
4	1	3	2	1	231	8.0471424386
4	1	3	4	2	172	10.062349656
4	1	3	1	4	22	5.773733044
4	1	3	3	1	225	8.97636006
4	1	3	1	1	136	6.6621286138
4	1	3	1	1	345	7.7176090352
4	1	3	3	4	339	9.6998098441
4	1	3	4	4	82	9.4983128018
4	1	3	3	4	207	9.0506016589
4	1	3	3	3	166	8.7492060588
4	1	3	1	2	287	7.0073716684
4	1	3	3	3	496	10.497056528
4	1	3	4	3	92	9.5594570963
4	1	3	3	4	35	8.158233075
4	1	3	1	3	84	6.0114219512
4	1	3	3	4	108	8.1621304737
4	1	3	2	3	276	8.4066861398
4	1	3	1	4	225	6.7221142989
4	1	3	1	4	329	7.3867541735
4	1	3	2	1	54	7.1382456359
4	1	3	2	2	388	9.0084953721
4	1	3	2	4	161	7.7194218378
4	1	3	3	4	54	8.0025570594
4	1	3	2	2	486	9.5489035116
4	1	3	2	4	335	8.5955167034
4	1	3	1	3	460	8.2358450461
4	1	3	3	1	496	10.645750223
4	1	3	2	4	71	7.6754195902
4	1	3	2	4	367	9.0733343283
4	1	3	4	2	391	10.973688343
4	1	3	4	3	28	9.2604975115
4	1	3	3	3	116	8.6220679362
4	1	3	3	1	383	10.042729103
4	1	3	1	4	261	7.1105463732
4	1	3	3	4	31	8.1388535588
4	1	3	1	2	167	6.5490879137
4	1	3	3	3	126	8.6131969004
4	1	3	4	2	474	11.506167716
4	1	3	3	3	180	8.6216446393
4	1	3	3	2	101	8.2170460328
4	1	3	3	1	35	8.1960304203
4	1	3	1	1	443	7.8238443474
4	1	3	1	4	432	7.7991010055
4	1	3	1	3	337	7.7522367397
4	1	3	2	1	297	8.5108350519
4	1	3	3	3	10	8.0045908539
4	1	3	3	1	315	9.3765146824
4	1	3	2	4	16	7.0147588518
4	1	3	2	4	258	8.1150296433
4	1	3	1	4	315	7.2192322278
4	1	3	1	2	363	7.4375148331
4	1	3	4	3	346	10.700088658
4	1	3	2	1	456	9.5633567718
4	1	3	2	3	97	7.6060173474
4	1	3	4	3	230	10.17251297
4	1	3	2	1	199	8.0250029604
4	1	3	1	2	114	6.3967607437
4	1	3	1	2	469	8.3381200449
4	1	3	4	3	126	9.7670770045
4	1	3	1	4	212	6.7811443146
4	1	3	3	2	324	9.4508730839
4	1	3	2	1	79	7.6083535467
4	1	3	3	3	193	8.9571731061
4	1	3	1	2	182	6.7077700757
4	1	3	1	1	405	7.6621974583
4	1	3	3	1	165	8.5742770681
4	1	3	1	1	180	6.6242682293
4	1	3	1	4	453	7.8795136061
4	1	3	4	3	78	9.5591265366
4	1	3	1	1	345	7.2269447057
4	1	3	2	4	433	9.1656206619
4	1	3	1	3	261	7.3437372461
4	1	3	4	4	70	9.4171284488
4	1	3	2	3	426	9.4907784337
4	1	3	2	2	191	7.9405249901
4	1	3	4	3	61	9.2754542394
4	1	3	4	2	401	11.018457126
4	1	3	3	2	251	9.2131778909
4	1	3	1	3	318	7.5145630553
4	1	3	2	3	323	8.6677678376
4	1	3	1	3	184	6.5868178807
4	1	3	4	1	480	11.673805392
4	1	3	1	4	254	6.8109886288
4	1	3	1	4	63	6.2488085495
4	1	3	1	1	332	7.4313872054
4	1	3	1	3	199	6.9747663667
4	1	3	3	1	350	9.6440636992
4	1	3	4	3	240	10.268385748
4	1	3	4	3	322	10.701477784
4	1	3	2	4	488	9.5392820111
4	1	3	1	2	492	8.0657096409
4	1	3	4	4	53	9.3901379175
4	1	3	3	2	207	9.0150161677
4	1	3	3	2	306	9.4071547507
4	1	3	2	4	18	7.321232866
4	1	3	3	2	408	9.8628434492
4	1	3	2	1	244	8.1808785799
4	1	3	2	4	339	9.0352897089
4	1	3	3	3	472	10.364700683
4	1	3	3	4	141	8.4938756738
4	1	3	2	2	486	9.7377569041
4	1	3	2	4	208	8.1355045289
4	1	3	1	1	125	6.5444847256
4	1	3	4	2	219	10.297096338
4	1	3	2	2	416	9.0765141945
4	1	3	2	4	323	8.8087292372
4	1	3	4	2	10	9.0700774263
4	1	3	3	2	176	8.9178839835
4	1	3	1	2	253	6.9279437366
4	1	3	2	3	91	7.5674973777
4	1	3	3	2	418	10.180924992
4	1	3	3	3	255	9.5056859669
4	1	3	3	3	373	9.754976157
4	1	3	4	1	336	10.849182046
4	1	3	4	2	234	10.522412079
4	1	3	1	3	278	7.3231507613
4	1	3	2	2	170	7.9331158795
4	1	3	3	2	41	8.1121645816
4	1	3	1	1	351	7.4748737859
4	1	3	1	4	22	5.7337991711
4	1	3	4	2	153	9.7702624421
4	1	3	1	3	7	5.9290542028
4	1	3	3	4	5	7.9898160219
4	1	3	3	2	90	7.9479159204
4	1	3	1	3	112	6.3982109788
4	1	3	4	2	444	11.373749907
4	1	3	4	1	269	10.369749177
4	1	3	2	2	453	9.4866110845
4	1	3	3	4	181	8.8303035503
4	1	3	2	3	217	7.9394990724
4	1	3	2	3	442	9.4904719569
4	1	3	3	3	342	9.4624250863
4	1	3	2	2	475	9.6143999177
4	1	3	4	4	194	10.133816264
4	1	3	1	1	392	7.7225582562
4	1	3	4	3	182	9.7166700996
4	1	3	3	3	374	9.709573059
4	1	3	4	4	231	10.357609153
4	1	3	3	4	121	8.4184465999
4	1	3	3	2	124	8.3859688139
4	1	3	3	2	37	7.6516004669
4	1	3	1	4	414	7.5616907943
4	1	3	2	1	278	8.5971770828
4	1	3	2	2	456	9.4506000768
4	1	3	3	3	293	9.4970009154
4	1	3	1	3	351	7.6370546647
4	1	3	3	3	9	8.2119900654
4	1	3	2	1	176	8.2023534806
4	1	3	3	2	393	9.9318296168
4	1	3	2	1	414	9.2886468696
4	1	3	4	3	454	11.290395433
4	1	3	2	1	325	8.7813100829
4	1	3	4	1	283	10.662588792
4	1	3	4	1	451	11.116255075
4	1	3	4	4	160	9.6644936592
4	1	3	1	2	140	6.6782072387
4	1	3	3	1	269	8.7981105864
4	1	3	2	3	254	8.3499315807
4	1	3	1	2	2	5.7398951917
4	1	3	2	3	158	7.8962542746
4	1	3	1	1	316	7.2388383296
4	1	3	3	2	358	9.7417415101
4	1	3	3	3	268	9.6492711354
4	1	3	2	2	105	7.5683901258
4	1	3	4	2	80	9.3207089457
4	1	3	4	4	140	9.9496253683
4	1	3	3	4	338	9.4194207485
4	1	3	4	3	179	10.118931183
4	1	3	2	3	300	8.4748875065
4	1	3	3	4	319	9.5028819575
4	1	3	2	2	471	9.363639546
4	1	3	1	4	24	5.8198569869
4	1	3	1	3	464	8.2615383564
4	1	3	3	4	436	10.344182969
4	1	3	2	3	217	7.9964473154
4	1	3	4	2	479	11.350878862
4	1	3	4	1	488	11.260608935
4	1	3	3	3	21	8.1050400574
4	1	3	1	4	343	7.6444926424
4	1	3	1	3	324	7.0268982844
4	1	3	4	3	463	11.449989527
4	1	3	1	2	149	6.6311546336
4	1	3	4	4	302	10.670276974
4	1	3	4	1	443	11.34029225
4	1	3	2	2	146	7.673945271
4	1	3	2	3	484	9.5034713555
4	1	3	1	4	191	6.6057129233
4	1	3	3	3	489	10.697530583
4	1	3	3	2	171	8.5671461038
4	1	3	3	3	29	7.9543880978
4	1	3	4	4	250	10.128468296
4	1	3	4	3	304	10.444668109
4	1	3	3	1	158	8.9289316014
4	1	3	2	1	444	9.2966781622
4	1	3	1	4	76	6.030543181
4	1	3	2	1	162	8.017901919
4	1	3	3	1	107	8.3193472151
4	1	3	1	1	157	6.5559729207
4	1	3	4	2	249	10.486435754
4	1	3	2	2	43	7.1964038228
4	1	3	1	2	330	7.4520693731
4	1	3	1	3	281	7.09541259
4	1	3	2	4	241	8.0305069896
4	1	3	4	1	286	10.713293162
4	1	3	1	1	114	6.4850603873
4	1	3	4	2	123	9.7821570479
4	1	3	1	3	272	6.9840164218
4	1	3	1	3	328	7.1949977268
4	1	3	2	4	139	7.8164358334
4	1	3	1	2	39	5.9726887515
4	1	3	2	4	247	8.5994073379
4	1	3	1	2	389	7.5252468357
4	1	3	4	3	30	9.4949562513
4	1	3	2	3	373	8.8271787308
4	1	3	1	3	268	7.2643555662
4	1	3	4	3	281	10.461968257
4	1	3	1	3	113	6.2795583844
4	1	3	4	1	477	11.816739489
4	1	3	2	2	415	9.0836926144
4	1	3	3	4	59	8.2383309459
4	1	3	2	3	393	9.0352143816
4	1	3	4	3	100	9.558578489
4	1	3	1	3	447	7.7925947183
4	1	3	4	2	46	9.5779770698
4	1	3	1	2	478	8.1765105223
4	1	3	1	1	96	6.5403579753
4	1	3	4	3	226	10.192506476
4	1	3	2	3	71	7.3233177928
4	1	3	4	1	414	11.267325502
4	1	3	1	2	26	6.0744927878
4	1	3	1	3	129	6.5646991969
4	1	3	1	4	37	6.098971377
4	1	3	3	4	332	9.5771353766
4	1	3	3	2	327	9.8163870696
4	1	3	1	3	274	7.0768893155
4	1	3	4	1	19	9.4025493445
4	1	3	1	2	418	7.8502856016
4	1	3	2	4	100	7.5444563465
4	1	3	4	2	5	9.4563514802
4	1	3	4	4	126	9.9264856563
4	1	3	4	2	484	11.526200922
4	1	3	4	1	272	10.620802654
4	1	3	2	4	81	7.4812457065
4	1	3	1	2	253	6.7410011159
4	1	3	2	3	428	9.0913902288
4	1	3	4	4	321	10.75870728
4	1	3	3	1	19	7.9735285432
4	1	3	3	3	500	10.443260936
4	1	3	2	4	396	8.8018701985
4	1	3	1	3	164	6.5609821891
4	1	3	2	4	367	8.7808713614
4	1	3	2	2	65	7.5869149226
4	1	3	4	1	187	10.021835223
4	1	3	4	2	90	9.64457506
4	1	3	4	4	332	10.566203426
4	1	3	1	4	163	6.7250297357
4	1	3	3	4	308	9.565074723
4	1	3	2	4	378	9.0263706087
4	1	3	1	4	92	6.0215424859
4	1	3	3	2	235	9.1433219855
4	1	3	4	3	244	10.197474545
4	1	3	3	2	101	8.3547215413
4	1	3	1	3	107	6.2389729657
4	1	3	4	4	54	9.3653786462
4	1	3	3	2	240	9.280274934
4	1	3	1	3	45	5.8198491273
4	1	3	1	4	307	7.0578714308
4	1	3	4	3	79	9.5417853395
4	1	3	1	1	81	6.0200685564
4	1	3	2	4	80	7.2311100148
4	1	3	1	1	418	7.9923826903
4	1	3	2	1	427	9.2664394333
4	1	3	2	3	456	9.3605088876
4	1	3	4	3	15	9.2940478855
4	1	3	3	3	159	8.6477889028
4	1	3	4	2	286	10.369116225
4	1	3	1	4	177	6.565618282
4	1	3	4	4	319	10.694436476
4	1	3	1	4	59	6.259385756
4	1	3	3	1	391	9.9117442537
4	1	3	3	4	477	10.386943674
4	1	3	3	4	396	10.065862746
4	1	3	1	3	446	8.1583518905
4	1	3	2	4	365	8.7964619857
4	1	3	3	1	232	8.9650982417
4	1	3	1	4	197	6.8340435085
4	1	3	1	3	293	7.2015399451
4	1	3	4	2	328	10.819619585
4	1	3	4	3	481	11.465006646
4	1	3	4	2	95	9.5837983375
4	1	3	2	3	471	9.5111568574
4	1	3	1	3	489	8.25987973
4	1	3	1	2	41	6.1940135101
4	1	3	1	4	274	6.967953426
4	1	3	4	2	208	10.245655883
4	1	3	1	3	397	7.6327783527
4	1	3	4	2	59	9.2134181325
4	1	3	4	4	320	10.721801763
4	1	3	1	2	443	8.1082872693
4	1	3	4	4	489	11.374590888
4	1	3	2	3	476	9.6278337733
4	1	3	2	1	167	8.0803033241
4	1	3	4	4	201	9.8474044934
4	1	3	1	2	133	6.4419475968
4	1	3	4	4	419	11.245365913
4	1	3	1	1	379	7.5797146292
4	1	3	4	4	114	9.6160551273
4	1	3	4	4	267	10.230168586
